name,description,shortDescription,sku,stock,category,subcategory,subsubcategory,status,featured,newArrival,todaysSpecial,delivery_type,brand,air_purifying,pet_friendly,seoTitle,seoDescription,seoKeywords,slug,mainImage,galleryImages,imagePersonalization,textPersonalization,features,badges,price,discounted_price,variants
Occasion 3 (copy auto872),Occasion 3 description,Short for Occasion 3,occasion-3-auto872,100,Gifts,Gifts BYOCCASION,Occasion 3,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 3 SEO Title,Occasion 3 SEO Desc,Occasion 3 keywords,occasion-auto872,occasion-3.png,"[occasion-3-g1.png,occasion-3-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 3 (copy auto873),Occasion 3 description,Short for Occasion 3,occasion-3-auto873,100,Gifts,Gifts BYOCCASION,Occasion 3,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 3 SEO Title,Occasion 3 SEO Desc,Occasion 3 keywords,occasion-auto873,occasion-3.png,"[occasion-3-g1.png,occasion-3-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 3 (copy auto874),Occasion 3 description,Short for Occasion 3,occasion-3-auto874,100,Gifts,Gifts BYOCCASION,Occasion 3,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 3 SEO Title,Occasion 3 SEO Desc,Occasion 3 keywords,occasion-auto874,occasion-3.png,"[occasion-3-g1.png,occasion-3-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 4,Occasion 4 description,Short for Occasion 4,occasion-4-069,100,Gifts,Gifts BYOCCASION,Occasion 4,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 4 SEO Title,Occasion 4 SEO Desc,Occasion 4 keywords,occasion-4,occasion-4.png,"[occasion-4-g1.png,occasion-4-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 4 (copy auto875),Occasion 4 description,Short for Occasion 4,occasion-4-auto875,100,Gifts,Gifts BYOCCASION,Occasion 4,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 4 SEO Title,Occasion 4 SEO Desc,Occasion 4 keywords,occasion-auto875,occasion-4.png,"[occasion-4-g1.png,occasion-4-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 4 (copy auto876),Occasion 4 description,Short for Occasion 4,occasion-4-auto876,100,Gifts,Gifts BYOCCASION,Occasion 4,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 4 SEO Title,Occasion 4 SEO Desc,Occasion 4 keywords,occasion-auto876,occasion-4.png,"[occasion-4-g1.png,occasion-4-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 4 (copy auto877),Occasion 4 description,Short for Occasion 4,occasion-4-auto877,100,Gifts,Gifts BYOCCASION,Occasion 4,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 4 SEO Title,Occasion 4 SEO Desc,Occasion 4 keywords,occasion-auto877,occasion-4.png,"[occasion-4-g1.png,occasion-4-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 4 (copy auto878),Occasion 4 description,Short for Occasion 4,occasion-4-auto878,100,Gifts,Gifts BYOCCASION,Occasion 4,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 4 SEO Title,Occasion 4 SEO Desc,Occasion 4 keywords,occasion-auto878,occasion-4.png,"[occasion-4-g1.png,occasion-4-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 4 (copy auto879),Occasion 4 description,Short for Occasion 4,occasion-4-auto879,100,Gifts,Gifts BYOCCASION,Occasion 4,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 4 SEO Title,Occasion 4 SEO Desc,Occasion 4 keywords,occasion-auto879,occasion-4.png,"[occasion-4-g1.png,occasion-4-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 4 (copy auto880),Occasion 4 description,Short for Occasion 4,occasion-4-auto880,100,Gifts,Gifts BYOCCASION,Occasion 4,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 4 SEO Title,Occasion 4 SEO Desc,Occasion 4 keywords,occasion-auto880,occasion-4.png,"[occasion-4-g1.png,occasion-4-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 4 (copy auto881),Occasion 4 description,Short for Occasion 4,occasion-4-auto881,100,Gifts,Gifts BYOCCASION,Occasion 4,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 4 SEO Title,Occasion 4 SEO Desc,Occasion 4 keywords,occasion-auto881,occasion-4.png,"[occasion-4-g1.png,occasion-4-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 5,Occasion 5 description,Short for Occasion 5,occasion-5-070,100,Gifts,Gifts BYOCCASION,Occasion 5,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 5 SEO Title,Occasion 5 SEO Desc,Occasion 5 keywords,occasion-5,occasion-5.png,"[occasion-5-g1.png,occasion-5-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 5 (copy auto882),Occasion 5 description,Short for Occasion 5,occasion-5-auto882,100,Gifts,Gifts BYOCCASION,Occasion 5,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 5 SEO Title,Occasion 5 SEO Desc,Occasion 5 keywords,occasion-auto882,occasion-5.png,"[occasion-5-g1.png,occasion-5-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 5 (copy auto883),Occasion 5 description,Short for Occasion 5,occasion-5-auto883,100,Gifts,Gifts BYOCCASION,Occasion 5,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 5 SEO Title,Occasion 5 SEO Desc,Occasion 5 keywords,occasion-auto883,occasion-5.png,"[occasion-5-g1.png,occasion-5-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 5 (copy auto884),Occasion 5 description,Short for Occasion 5,occasion-5-auto884,100,Gifts,Gifts BYOCCASION,Occasion 5,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 5 SEO Title,Occasion 5 SEO Desc,Occasion 5 keywords,occasion-auto884,occasion-5.png,"[occasion-5-g1.png,occasion-5-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 5 (copy auto885),Occasion 5 description,Short for Occasion 5,occasion-5-auto885,100,Gifts,Gifts BYOCCASION,Occasion 5,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 5 SEO Title,Occasion 5 SEO Desc,Occasion 5 keywords,occasion-auto885,occasion-5.png,"[occasion-5-g1.png,occasion-5-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 5 (copy auto886),Occasion 5 description,Short for Occasion 5,occasion-5-auto886,100,Gifts,Gifts BYOCCASION,Occasion 5,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 5 SEO Title,Occasion 5 SEO Desc,Occasion 5 keywords,occasion-auto886,occasion-5.png,"[occasion-5-g1.png,occasion-5-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 5 (copy auto887),Occasion 5 description,Short for Occasion 5,occasion-5-auto887,100,Gifts,Gifts BYOCCASION,Occasion 5,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 5 SEO Title,Occasion 5 SEO Desc,Occasion 5 keywords,occasion-auto887,occasion-5.png,"[occasion-5-g1.png,occasion-5-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 5 (copy auto888),Occasion 5 description,Short for Occasion 5,occasion-5-auto888,100,Gifts,Gifts BYOCCASION,Occasion 5,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 5 SEO Title,Occasion 5 SEO Desc,Occasion 5 keywords,occasion-auto888,occasion-5.png,"[occasion-5-g1.png,occasion-5-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 1,Combo 1 description,Short for Combo 1,combo-1-071,100,Gifts,Gifts COMBO,Combo 1,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 1 SEO Title,Combo 1 SEO Desc,Combo 1 keywords,combo-1,combo-1.png,"[combo-1-g1.png,combo-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 1 (copy auto903),Combo 1 description,Short for Combo 1,combo-1-auto903,100,Gifts,Gifts COMBO,Combo 1,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 1 SEO Title,Combo 1 SEO Desc,Combo 1 keywords,combo-auto903,combo-1.png,"[combo-1-g1.png,combo-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 1 (copy auto904),Combo 1 description,Short for Combo 1,combo-1-auto904,100,Gifts,Gifts COMBO,Combo 1,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 1 SEO Title,Combo 1 SEO Desc,Combo 1 keywords,combo-auto904,combo-1.png,"[combo-1-g1.png,combo-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 1 (copy auto905),Combo 1 description,Short for Combo 1,combo-1-auto905,100,Gifts,Gifts COMBO,Combo 1,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 1 SEO Title,Combo 1 SEO Desc,Combo 1 keywords,combo-auto905,combo-1.png,"[combo-1-g1.png,combo-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 1 (copy auto906),Combo 1 description,Short for Combo 1,combo-1-auto906,100,Gifts,Gifts COMBO,Combo 1,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 1 SEO Title,Combo 1 SEO Desc,Combo 1 keywords,combo-auto906,combo-1.png,"[combo-1-g1.png,combo-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 1 (copy auto907),Combo 1 description,Short for Combo 1,combo-1-auto907,100,Gifts,Gifts COMBO,Combo 1,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 1 SEO Title,Combo 1 SEO Desc,Combo 1 keywords,combo-auto907,combo-1.png,"[combo-1-g1.png,combo-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 1 (copy auto908),Combo 1 description,Short for Combo 1,combo-1-auto908,100,Gifts,Gifts COMBO,Combo 1,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 1 SEO Title,Combo 1 SEO Desc,Combo 1 keywords,combo-auto908,combo-1.png,"[combo-1-g1.png,combo-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 1 (copy auto909),Combo 1 description,Short for Combo 1,combo-1-auto909,100,Gifts,Gifts COMBO,Combo 1,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 1 SEO Title,Combo 1 SEO Desc,Combo 1 keywords,combo-auto909,combo-1.png,"[combo-1-g1.png,combo-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 2,Combo 2 description,Short for Combo 2,combo-2-072,100,Gifts,Gifts COMBO,Combo 2,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 2 SEO Title,Combo 2 SEO Desc,Combo 2 keywords,combo-2,combo-2.png,"[combo-2-g1.png,combo-2-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 2 (copy auto910),Combo 2 description,Short for Combo 2,combo-2-auto910,100,Gifts,Gifts COMBO,Combo 2,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 2 SEO Title,Combo 2 SEO Desc,Combo 2 keywords,combo-auto910,combo-2.png,"[combo-2-g1.png,combo-2-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 2 (copy auto911),Combo 2 description,Short for Combo 2,combo-2-auto911,100,Gifts,Gifts COMBO,Combo 2,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 2 SEO Title,Combo 2 SEO Desc,Combo 2 keywords,combo-auto911,combo-2.png,"[combo-2-g1.png,combo-2-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 2 (copy auto912),Combo 2 description,Short for Combo 2,combo-2-auto912,100,Gifts,Gifts COMBO,Combo 2,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 2 SEO Title,Combo 2 SEO Desc,Combo 2 keywords,combo-auto912,combo-2.png,"[combo-2-g1.png,combo-2-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 2 (copy auto913),Combo 2 description,Short for Combo 2,combo-2-auto913,100,Gifts,Gifts COMBO,Combo 2,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 2 SEO Title,Combo 2 SEO Desc,Combo 2 keywords,combo-auto913,combo-2.png,"[combo-2-g1.png,combo-2-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 2 (copy auto914),Combo 2 description,Short for Combo 2,combo-2-auto914,100,Gifts,Gifts COMBO,Combo 2,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 2 SEO Title,Combo 2 SEO Desc,Combo 2 keywords,combo-auto914,combo-2.png,"[combo-2-g1.png,combo-2-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 2 (copy auto915),Combo 2 description,Short for Combo 2,combo-2-auto915,100,Gifts,Gifts COMBO,Combo 2,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 2 SEO Title,Combo 2 SEO Desc,Combo 2 keywords,combo-auto915,combo-2.png,"[combo-2-g1.png,combo-2-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 2 (copy auto916),Combo 2 description,Short for Combo 2,combo-2-auto916,100,Gifts,Gifts COMBO,Combo 2,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 2 SEO Title,Combo 2 SEO Desc,Combo 2 keywords,combo-auto916,combo-2.png,"[combo-2-g1.png,combo-2-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 3,Combo 3 description,Short for Combo 3,combo-3-073,100,Gifts,Gifts COMBO,Combo 3,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 3 SEO Title,Combo 3 SEO Desc,Combo 3 keywords,combo-3,combo-3.png,"[combo-3-g1.png,combo-3-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 3 (copy auto917),Combo 3 description,Short for Combo 3,combo-3-auto917,100,Gifts,Gifts COMBO,Combo 3,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 3 SEO Title,Combo 3 SEO Desc,Combo 3 keywords,combo-auto917,combo-3.png,"[combo-3-g1.png,combo-3-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 3 (copy auto918),Combo 3 description,Short for Combo 3,combo-3-auto918,100,Gifts,Gifts COMBO,Combo 3,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 3 SEO Title,Combo 3 SEO Desc,Combo 3 keywords,combo-auto918,combo-3.png,"[combo-3-g1.png,combo-3-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 3 (copy auto919),Combo 3 description,Short for Combo 3,combo-3-auto919,100,Gifts,Gifts COMBO,Combo 3,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 3 SEO Title,Combo 3 SEO Desc,Combo 3 keywords,combo-auto919,combo-3.png,"[combo-3-g1.png,combo-3-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 3 (copy auto920),Combo 3 description,Short for Combo 3,combo-3-auto920,100,Gifts,Gifts COMBO,Combo 3,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 3 SEO Title,Combo 3 SEO Desc,Combo 3 keywords,combo-auto920,combo-3.png,"[combo-3-g1.png,combo-3-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 3 (copy auto921),Combo 3 description,Short for Combo 3,combo-3-auto921,100,Gifts,Gifts COMBO,Combo 3,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 3 SEO Title,Combo 3 SEO Desc,Combo 3 keywords,combo-auto921,combo-3.png,"[combo-3-g1.png,combo-3-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 3 (copy auto922),Combo 3 description,Short for Combo 3,combo-3-auto922,100,Gifts,Gifts COMBO,Combo 3,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 3 SEO Title,Combo 3 SEO Desc,Combo 3 keywords,combo-auto922,combo-3.png,"[combo-3-g1.png,combo-3-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 3 (copy auto923),Combo 3 description,Short for Combo 3,combo-3-auto923,100,Gifts,Gifts COMBO,Combo 3,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 3 SEO Title,Combo 3 SEO Desc,Combo 3 keywords,combo-auto923,combo-3.png,"[combo-3-g1.png,combo-3-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 4,Combo 4 description,Short for Combo 4,combo-4-074,100,Gifts,Gifts COMBO,Combo 4,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 4 SEO Title,Combo 4 SEO Desc,Combo 4 keywords,combo-4,combo-4.png,"[combo-4-g1.png,combo-4-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 4 (copy auto924),Combo 4 description,Short for Combo 4,combo-4-auto924,100,Gifts,Gifts COMBO,Combo 4,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 4 SEO Title,Combo 4 SEO Desc,Combo 4 keywords,combo-auto924,combo-4.png,"[combo-4-g1.png,combo-4-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 4 (copy auto925),Combo 4 description,Short for Combo 4,combo-4-auto925,100,Gifts,Gifts COMBO,Combo 4,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 4 SEO Title,Combo 4 SEO Desc,Combo 4 keywords,combo-auto925,combo-4.png,"[combo-4-g1.png,combo-4-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 4 (copy auto926),Combo 4 description,Short for Combo 4,combo-4-auto926,100,Gifts,Gifts COMBO,Combo 4,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 4 SEO Title,Combo 4 SEO Desc,Combo 4 keywords,combo-auto926,combo-4.png,"[combo-4-g1.png,combo-4-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 4 (copy auto927),Combo 4 description,Short for Combo 4,combo-4-auto927,100,Gifts,Gifts COMBO,Combo 4,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 4 SEO Title,Combo 4 SEO Desc,Combo 4 keywords,combo-auto927,combo-4.png,"[combo-4-g1.png,combo-4-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 4 (copy auto928),Combo 4 description,Short for Combo 4,combo-4-auto928,100,Gifts,Gifts COMBO,Combo 4,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 4 SEO Title,Combo 4 SEO Desc,Combo 4 keywords,combo-auto928,combo-4.png,"[combo-4-g1.png,combo-4-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
